"timestamp","flight","code","track","id","lon","lat","alt","dist"
"1",2015-12-05 10:52:26,"3725","AA73C3",0,"AA73C337250",-118.22834,34.03173,3700,21202.9602453812
"2",2015-12-05 10:52:11,"3725","AA73C3",0,"AA73C337250",-118.22834,34.03173,3750,21202.9602453812
"3",2015-12-05 10:52:04,"3725","AA73C3",0,"AA73C337250",-118.22834,34.03173,4025,21202.9602453812
"4",2015-12-05 10:52:02,"3725","AA73C3",0,"AA73C337250",-118.22999,34.03226,4100,21058.4524103924
"5",2015-12-05 10:52:00,"3725","AA73C3",0,"AA73C337250",-118.23212,34.03262,4125,20868.0039762914
"6",2015-12-05 10:51:59,"3725","AA73C3",0,"AA73C337250",-118.23425,34.03281,4150,20675.4533271646
"7",2015-12-05 10:51:58,"3725","AA73C3",0,"AA73C337250",-118.23425,34.03281,4175,20675.4533271646
"8",2015-12-05 10:51:54,"3725","AA73C3",0,"AA73C337250",-118.24076,34.03248,4175,20074.8844604531
"9",2015-12-05 10:51:52,"3725","AA73C3",0,"AA73C337250",-118.24076,34.03248,4250,20074.8844604531
"10",2015-12-05 10:51:51,"3725","AA73C3",0,"AA73C337250",-118.24076,34.03248,4275,20074.8844604531
"11",2015-12-05 10:51:50,"3725","AA73C3",0,"AA73C337250",-118.24176,34.03235,4300,19981.5533409843
"12",2015-12-05 10:51:47,"3725","AA73C3",0,"AA73C337250",-118.24476,34.03201,4325,19702.2422278646
"13",2015-12-05 10:51:46,"3725","AA73C3",0,"AA73C337250",-118.2934,34.02689,4350,15178.8914289659
"14",2015-12-05 10:51:34,"3725","AA73C3",0,"AA73C337250",-118.2934,34.02689,4375,15178.8914289659
"15",2015-12-05 10:51:05,"3725","AA73C3",0,"AA73C337250",-118.2934,34.02689,4625,15178.8914289659
"16",2015-12-05 10:51:03,"3725","AA73C3",0,"AA73C337250",-118.2934,34.02689,5050,15178.8914289659
"17",2015-12-05 10:51:01,"3725","AA73C3",0,"AA73C337250",-118.2934,34.02689,5100,15178.8914289659
"18",2015-12-05 10:50:59,"3725","AA73C3",0,"AA73C337250",-118.29697,34.02654,5150,14847.2336339055
"19",2015-12-05 10:50:57,"3725","AA73C3",0,"AA73C337250",-118.29697,34.02654,5175,14847.2336339055
"20",2015-12-05 10:50:54,"3725","AA73C3",0,"AA73C337250",-118.29889,34.02633,5250,14668.5670501808
"21",2015-12-05 10:50:43,"3725","AA73C3",0,"AA73C337250",-118.32773,34.0234,5275,11987.8431018139
"22",2015-12-05 10:50:34,"3725","AA73C3",0,"AA73C337250",-118.32773,34.0234,5500,11987.8431018139
"23",2015-12-05 10:50:28,"3725","AA73C3",0,"AA73C337250",-118.32773,34.0234,5625,11987.8431018139
"24",2015-12-05 10:50:25,"3725","AA73C3",0,"AA73C337250",-118.33049,34.0231,5775,11731.0253445074
"25",2015-12-05 10:50:24,"3725","AA73C3",0,"AA73C337250",-118.33202,34.02294,5800,11588.7443857746
"26",2015-12-05 10:50:23,"3725","AA73C3",0,"AA73C337250",-118.33699,34.02246,5825,11127.1026139968
"27",2015-12-05 10:50:18,"3725","AA73C3",0,"AA73C337250",-118.33699,34.02246,5875,11127.1026139968
"28",2015-12-05 10:50:16,"3725","AA73C3",0,"AA73C337250",-118.34112,34.022,5925,10742.6509311349
"29",2015-12-05 10:50:15,"3725","AA73C3",0,"AA73C337250",-118.34112,34.022,5975,10742.6509311349
"30",2015-12-05 10:50:13,"3725","AA73C3",0,"AA73C337250",-118.3433,34.02177,6000,10539.8936679461
"31",2015-12-05 10:50:12,"3725","AA73C3",0,"AA73C337250",-118.34547,34.02154,6050,10338.0516797905
"32",2015-12-05 10:50:10,"3725","AA73C3",0,"AA73C337250",-118.34652,34.02141,6050,10240.1323810866
"33",2015-12-05 10:50:05,"3725","AA73C3",0,"AA73C337250",-118.35218,34.02077,6150,9713.12557015805
"34",2015-12-05 10:50:04,"3725","AA73C3",0,"AA73C337250",-118.35503,34.02042,6150,9447.38844477661
"35",2015-12-05 10:50:03,"3725","AA73C3",0,"AA73C337250",-118.35503,34.02042,6200,9447.38844477661
"36",2015-12-05 10:50:02,"3725","AA73C3",0,"AA73C337250",-118.35661,34.02026,6200,9300.524301556
"37",2015-12-05 10:50:00,"3725","AA73C3",0,"AA73C337250",-118.35766,34.02014,6225,9202.74157861018
"38",2015-12-05 10:49:59,"3725","AA73C3",0,"AA73C337250",-118.35835,34.02008,6250,9138.73667088174
"39",2015-12-05 10:49:56,"3725","AA73C3",0,"AA73C337250",-118.36166,34.01968,6250,8830.19925881516
"40",2015-12-05 10:49:55,"3725","AA73C3",0,"AA73C337250",-118.36457,34.01935,6300,8559.23809376671
"41",2015-12-05 10:49:53,"3725","AA73C3",0,"AA73C337250",-118.36521,34.01926,6325,8499.41507893823
"42",2015-12-05 10:49:52,"3725","AA73C3",0,"AA73C337250",-118.36613,34.01917,6350,8413.94019028167
"43",2015-12-05 10:49:51,"3725","AA73C3",0,"AA73C337250",-118.36836,34.01893,6350,8206.46772101573
